,장소,주차장수,면수,주차장수 대비 면수
21298,서울특별시 강남구 삼성동 영동대로114길33,3.0,204.0,68.0
21299,서울특별시 강남구 대치동 영동대로 318 앞,3.0,1402.0,467.3333333333333
21300,서울특별시 강남구 대치동 900-24주변,11.0,2669.0,242.63636363636363
21301,서울특별시 강남구 일원동 서울 강남구 일원동 663-13,1.0,2850.0,2850.0
21302,서울특별시 강남구 대치동 영동대로75길 9앞,10.0,2703.0,270.3
21303,서울특별시 강남구 역삼동 757 맥토날드,1.0,138.0,138.0
21304,서울특별시 강남구 신사동 514-2 에머랄드약국(운전자 탑승),15.0,509.0,33.93333333333333
21305,서울특별시 강남구 논현동 214-ㅣㅣ,8.0,499.0,62.375
21306,서울특별시 강남구 신사동 631 대림주택문화관,7.0,793.0,113.28571428571429
21307,서울특별시 강남구 논현동 서울 강남구 논현동 221-16,2.0,345.0,172.5
21308,서울특별시 강남구 신사동 668-24 부근,1.0,45.0,45.0
21309,서울특별시 강남구 대치동 서울 강남구 대치동 1009-5,0.0,0.0,0.0
21310,서울특별시 강남구 역삼동 781-35,2.0,757.0,378.5
21311,서울특별시 강남구 역삼동 741-19,19.0,2290.0,120.52631578947368
21312,서울특별시 강남구 개포동 1209-10,0.0,0.0,0.0
21313,서울특별시 강남구 청담동 서울 강남구 청담동 76-1,2.0,230.0,115.0
21314,서울특별시 강남구 역삼동 언주로65길25,2.0,757.0,378.5
21315,서울특별시 강남구 청담동 26-13,7.0,949.0,135.57142857142858
21316,서울특별시 강남구 대치동  1012-73 부근,2.0,423.0,211.5
21317,서울특별시 강남구 일원동 716 왕북초교,0.0,0.0,0.0
21318,서울특별시 강남구 역삼동 619~6,26.0,2070.0,79.61538461538461
21319,서울특별시 강남구 역삼동 802-24,8.0,1904.0,238.0
21320,서울특별시 강남구 역삼동 645-20,14.0,2043.0,145.92857142857142
21321,서울특별시 강남구 세곡동 470-9주변,0.0,0.0,0.0
21322,서울특별시 강남구 역삼동 681-1주변,0.0,0.0,0.0
21323,서울특별시 강남구 역삼동 832-28,12.0,1165.0,97.08333333333333
21324,서울특별시 강남구 역삼동 784-3,2.0,757.0,378.5
21325,서울특별시 강남구 대치동 945-30 부근,15.0,7035.0,469.0
21326,서울특별시 강남구 논현동 67-18,12.0,1120.0,93.33333333333333
21327,서울특별시 강남구 역삼동 648 보도,31.0,2959.0,95.45161290322581
21328,서울특별시 강남구 청담동 125-17 (운전자탑승),5.0,705.0,141.0
21329,서울특별시 강남구 청담동 서울 강남구 도산대로 419,2.0,56.0,28.0
21330,서울특별시 강남구 논현동 서울 강남구 논현동 7-1,8.0,228.0,28.5
21331,서울특별시 강남구 청담동 124-3 파수쿠치,4.0,412.0,103.0
21332,서울특별시 강남구 신사동 666-15 세븐일레븐(운전자탑승),1.0,45.0,45.0
21333,서울특별시 강남구 역삼동 언주로75길-16,4.0,578.0,144.5
21334,서울특별시 강남구 신사동 563-30 롯데마트,8.0,884.0,110.5
21335,서울특별시 강남구 논현동 강남대로 522,20.0,718.0,35.9
21336,서울특별시 강남구 삼성동 영동대로106길33,4.0,715.0,178.75
21337,서울특별시 강남구 신사동 서울 강남구 도산대로 203-2,9.0,612.0,68.0
21338,서울특별시 강남구 대치동 서울 강남구 도곡로78길 22 (대치,3.0,249.0,83.0
21339,서울특별시 강남구 역삼동 695-24번지주변,8.0,1335.0,166.875
21340,서울특별시 강남구 대치2동 포스코사거리 부근,0.0,0.0,0.0
21341,서울특별시 강남구 청담동 서울 강남구 청담동 77 티월드,2.0,31.0,15.5
21342,서울특별시 강남구 역삼동 서울특별시 강남구 도곡로13길 8,5.0,683.0,136.6
21343,"서울특별시 강남구 청담동 132-1 (청담동, 원일빌딩) 명한",5.0,823.0,164.6
21344,서울특별시 강남구 개포동 논현로8길66,0.0,0.0,0.0
21345,"서울특별시 강남구 대치동 891-26.,",11.0,2781.0,252.8181818181818
21346,서울특별시 강남구 논현동 도산대로50길5,7.0,596.0,85.14285714285714
21347,서울특별시 강남구 논현동 7-15 포포인트(운전자탑승),7.0,210.0,30.0
21348,서울특별시 강남구 논현동 4-15 국민연금,15.0,509.0,33.93333333333333
21349,서울특별시 강남구 대치동 913-11번지,4.0,1451.0,362.75
21350,서울특별시 강남구 대치동 946주변,15.0,5970.0,398.0
21351,서울특별시 강남구 대치동 서울 강남구 대치동 891-15,12.0,3051.0,254.25
21352,서울특별시 강남구 논현동 4-1 서브웨이앞,14.0,462.0,33.0
21353,서울특별시 강남구 역삼동 708-29,12.0,2012.0,167.66666666666666
21354,서울특별시 강남구 역삼동 633-2,21.0,2338.0,111.33333333333333
21355,서울특별시 강남구 대치동 975-13,2.0,111.0,55.5
21356,서울특별시 강남구 대치동 505주변,0.0,0.0,0.0
21357,서울특별시 강남구 청담동 서울 강남구 도산대로 445-2,2.0,31.0,15.5
21358,서울특별시 강남구 논현동 115-18번지,17.0,1947.0,114.52941176470588
21359,서울특별시 강남구 삼성동 10-18 부근,9.0,989.0,109.88888888888889
21360,서울특별시 강남구 개포동 1232,0.0,0.0,0.0
21361,서울특별시 강남구 개포동 1234-6번지,0.0,0.0,0.0
21362,서울특별시 강남구 대치동 890-9주변,11.0,2669.0,242.63636363636363
21363,서울특별시 강남구 삼성동 봉은사로 57길,3.0,84.0,28.0
21364,서울특별시 강남구 논현동 164-10번지주변,22.0,1384.0,62.90909090909091
21365,서울특별시 강남구 역삼동 역삼로3길18,20.0,2291.0,114.55
21366,서울특별시 강남구 논현동 114-28 부근,16.0,1941.0,121.3125
21367,서울특별시 강남구 논현동 124-3,18.0,709.0,39.388888888888886
21368,서울특별시 강남구 신사동 630-17 겔러웨이,5.0,496.0,99.2
21369,서울특별시 강남구 역삼동 740~21,12.0,1480.0,123.33333333333333
21370,서울특별시 강남구 역삼동 언주로107길40,1.0,173.0,173.0
21371,서울특별시 강남구 역삼동 718-2,9.0,2386.0,265.1111111111111
21372,서울특별시 강남구 논현동 학동로26길25,8.0,460.0,57.5
21373,서울특별시 강남구 도곡동 945-15,4.0,984.0,246.0
21374,서울특별시 강남구 청담동 77-32 부근,2.0,31.0,15.5
21375,서울특별시 강남구 신사동 525~26,10.0,977.0,97.7
21376,서울특별시 강남구 청담동 125-23 란빈,5.0,705.0,141.0
21377,서울특별시 강남구 청담동 20-22,3.0,65.0,21.666666666666668
21378,서울특별시 강남구 역삼동 668-13,10.0,2846.0,284.6
21379,서울특별시 강남구 삼성동 153-51,9.0,4107.0,456.3333333333333
21380,서울특별시 강남구 개포동 1180-6,0.0,0.0,0.0
21381,서울특별시 강남구 대치동 984-12,1.0,85.0,85.0
21382,서울특별시 강남구 역삼동 봉은사로50길49,6.0,1049.0,174.83333333333334
21383,서울특별시 강남구 삼성동 서울특별시 강남구 삼성로95길 27,12.0,3110.0,259.1666666666667
21384,서울특별시 강남구 역삼동 681-15,0.0,0.0,0.0
21385,서울특별시 강남구 역삼동 661-30,5.0,1546.0,309.2
21386,서울특별시 강남구 역삼동 도곡로183,2.0,545.0,272.5
21387,서울특별시 강남구 논현동 126-3 한인코리아,12.0,693.0,57.75
21388,서울특별시 강남구 역삼동 728-28번지주변.,0.0,0.0,0.0
21389,서울특별시 강남구 논현동 5-1 윌리스옆공사장,13.0,373.0,28.692307692307693
21390,서울특별시 강남구 논현동 학동로4길26,20.0,698.0,34.9
21391,서울특별시 강남구 도곡동 남부순환로363길16,1.0,363.0,363.0
21392,서울특별시 강남구 역삼동 서울특별시 강남구 테헤란로2길 27,31.0,3010.0,97.09677419354838
21393,서울특별시 강남구 논현동 150-4,8.0,461.0,57.625
21394,서울특별시 강남구 논현동 122-10,20.0,733.0,36.65
21395,서울특별시 강남구 대치동 943-12,15.0,6648.0,443.2
21396,서울특별시 강남구 청담동 26-41,7.0,949.0,135.57142857142858
21397,서울특별시 강남구 삼성동 114-16주변,0.0,0.0,0.0
21398,서울특별시 강남구 대치동 936-6주변,1.0,138.0,138.0
21399,서울특별시 강남구 역삼동 624-3,16.0,1667.0,104.1875
21400,서울특별시 강남구 역삼동 705-19 바나프레소,14.0,2225.0,158.92857142857142
21401,서울특별시 강남구 도곡동 959-41,1.0,363.0,363.0
21402,서울특별시 강남구 대치동 943-16번지,15.0,6648.0,443.2
21403,서울특별시 강남구 삼성동 봉은사로57길32,3.0,84.0,28.0
21404,서울특별시 강남구 대치동 900-47번지주변,9.0,2363.0,262.55555555555554
21405,서울특별시 강남구 신사동 523-33,12.0,1097.0,91.41666666666667
21406,서울특별시 강남구 논현동 6-13 빌리아비트,9.0,240.0,26.666666666666668
21407,서울특별시 강남구 일원동 서울특별시 강남구 일원로 28,0.0,0.0,0.0
21408,서울특별시 강남구 역삼동 744-6,5.0,851.0,170.2
21409,서울특별시 강남구 역삼동 봉은사로18길32,15.0,1090.0,72.66666666666667
21410,서울특별시 강남구 역삼동 논현로98길12,7.0,2164.0,309.14285714285717
21411,서울특별시 강남구 개포동 1226-8,0.0,0.0,0.0
21412,서울특별시 강남구 역삼동 역삼로26길3,1.0,22.0,22.0
21413,서울특별시 강남구 청담동 99-19 루이비통,2.0,31.0,15.5
21414,서울특별시 강남구 대치동 893-4,12.0,3896.0,324.6666666666667
21415,서울특별시 강남구 논현동 92-2 파라다이스빌딩,7.0,596.0,85.14285714285714
21416,서울특별시 강남구 대치동  941-24 부근,3.0,249.0,83.0
21417,서울특별시 강남구 논현동 논현로142길32,14.0,1268.0,90.57142857142857
21418,서울특별시 강남구 청담동 91-12 한우명작창고43,2.0,56.0,28.0
21419,서울특별시 강남구 논현동 102-1,12.0,1390.0,115.83333333333333
21420,서울특별시 강남구 청담동 128-15 연락처없음,4.0,694.0,173.5
21421,서울특별시 강남구 역삼동 670-3,7.0,2164.0,309.14285714285717
21422,서울특별시 강남구 논현동 47-7주변,19.0,619.0,32.578947368421055
21423,서울특별시 강남구 역삼동 논현로105길46,7.0,941.0,134.42857142857142
21424,서울특별시 강남구 논현동 학동로19길16,10.0,519.0,51.9
21425,서울특별시 강남구 역삼동 840-5,5.0,691.0,138.2
21426,서울특별시 강남구 대치동 도곡로 434,3.0,249.0,83.0
21427,서울특별시 강남구 논현동 242번지주변,12.0,1073.0,89.41666666666667
21428,서울특별시 강남구 역삼동 670-23번지주변.,9.0,2386.0,265.1111111111111
21429,서울특별시 강남구 청담동 97-5 신세계인터내셔널앞,2.0,31.0,15.5
21430,서울특별시 강남구 신사동 563-17 공공칠의원,7.0,198.0,28.285714285714285
21431,서울특별시 강남구 일원동 663-2,0.0,0.0,0.0
21432,서울특별시 강남구 논현동 강남대로128길24,19.0,743.0,39.10526315789474
21433,서울특별시 강남구 논현동 184-21번지,19.0,1309.0,68.89473684210526
21434,서울특별시 강남구 역삼동 732-12,3.0,365.0,121.66666666666667
21435,서울특별시 강남구 대치2동 오토웨이타워 부근,0.0,0.0,0.0
21436,서울특별시 강남구 논현동 156--24,9.0,779.0,86.55555555555556
21437,서울특별시 강남구 역삼동 646 현대해상,16.0,2154.0,134.625
21438,서울특별시 강남구 일원동 서울 강남구 일원동 643-3,1.0,2850.0,2850.0
21439,서울특별시 강남구 역삼동 675-1,9.0,2419.0,268.77777777777777
21440,서울특별시 강남구 개포동 1187~5,0.0,0.0,0.0
21441,서울특별시 강남구 일원동 641-4,0.0,0.0,0.0
21442,서울특별시 강남구 역삼동 769-8주변,1.0,22.0,22.0
21443,서울특별시 강남구 역삼동 테헤란로22길 47,6.0,1048.0,174.66666666666666
21444,서울특별시 강남구 신사동 도산대로25길47,13.0,1201.0,92.38461538461539
21445,서울특별시 강남구 역삼동 논현로75길 21,1.0,192.0,192.0
21446,서울특별시 강남구 역삼동 752-39,14.0,1309.0,93.5
21447,서울특별시 강남구 신사동 594-28,10.0,1281.0,128.1
21448,서울특별시 강남구 청담동 17-26주변,2.0,31.0,15.5
21449,서울특별시 강남구 대치동 서울 강남구 대치동 889-75,11.0,1826.0,166.0
21450,서울특별시 강남구 개포동 논현로4길27,0.0,0.0,0.0
21451,서울특별시 강남구 역삼동 서울 강남구 역삼동 720-33,12.0,2959.0,246.58333333333334
21452,서울특별시 강남구 역삼동 740-8,13.0,1995.0,153.46153846153845
21453,서울특별시 강남구 삼성동 164-6 부근,5.0,794.0,158.8
21454,서울특별시 강남구 논현동 학동로26길31,8.0,460.0,57.5
21455,서울특별시 강남구 논현동 02월 25일,14.0,462.0,33.0
21456,서울특별시 강남구 역삼동 도곡로13길 8,5.0,683.0,136.6
21457,서울특별시 강남구 도곡동 951-14,1.0,363.0,363.0
21458,서울특별시 강남구 논현동 학동로29길,10.0,1000.0,100.0
21459,서울특별시 강남구 도곡동 서울특별시 강남구 남부순환로 2641,1.0,363.0,363.0
21460,서울특별시 강남구 청담동 76 커피빈(운전자 탑승),2.0,230.0,115.0
21461,서울특별시 강남구 역삼동 608~8,5.0,1284.0,256.8
21462,서울특별시 강남구 도곡동 545-2,1.0,22.0,22.0
21463,서울특별시 강남구 도곡동 도곡2길45,3.0,945.0,315.0
21464,서울특별시 강남구 개포동 168,0.0,0.0,0.0
21465,서울특별시 강남구 역삼동 639-13,14.0,2205.0,157.5
21466,서울특별시 강남구 청담동 84-21,2.0,56.0,28.0
21467,서울특별시 강남구 신사동 660~7,1.0,45.0,45.0
21468,서울특별시 강남구 압구정동 397 홍미닭발,7.0,959.0,137.0
21469,서울특별시 강남구 역삼동 667-7,4.0,991.0,247.75
21470,서울특별시 강남구 논현동 76-4 번지주변,14.0,1268.0,90.57142857142857
21471,서울특별시 강남구 신사동 549-4,11.0,1504.0,136.72727272727272
21472,서울특별시 강남구 논현동 서울 강남구 논현동 221-1,5.0,490.0,98.0
21473,서울특별시 강남구 논현동 84 부근,14.0,1514.0,108.14285714285714
21474,서울특별시 강남구 수서동 203-8 부근,0.0,0.0,0.0
21475,서울특별시 강남구 개포동 서울특별시 강남구 개포로 257,0.0,0.0,0.0
21476,서울특별시 강남구 신사동 666-10,1.0,45.0,45.0
21477,서울특별시 강남구 논현동 232-21,1.0,173.0,173.0
21478,서울특별시 강남구 역삼동 봉은사로30길31,3.0,846.0,282.0
21479,서울특별시 강남구 논현동 봉은사로125,17.0,1161.0,68.29411764705883
21480,서울특별시 강남구 청담동 92-2 카페마룬,3.0,76.0,25.333333333333332
21481,서울특별시 강남구 대치동 943-4,16.0,6799.0,424.9375
21482,서울특별시 강남구 신사동 622번지,7.0,770.0,110.0
21483,서울특별시 강남구 논현동 173-15,5.0,590.0,118.0
21484,서울특별시 강남구 청담동 서울 강남구 청담동 77 하모,2.0,31.0,15.5
21485,서울특별시 강남구 논현동 6-13 jtbc,9.0,240.0,26.666666666666668
21486,서울특별시 강남구 일원동 서울 강남구 양재대로 55길14,1.0,2850.0,2850.0
21487,서울특별시 강남구 논현동 서울 강남구 논현로 724,12.0,1139.0,94.91666666666667
21488,서울특별시 강남구 대치동 919-17,1.0,138.0,138.0
21489,서울특별시 강남구 신사동 561-37 카페 비엠,8.0,234.0,29.25
21490,서울특별시 강남구 역삼동 781~37,2.0,757.0,378.5
21491,서울특별시 강남구 청담동 20-16,3.0,65.0,21.666666666666668
21492,서울특별시 강남구 역삼동 659-16,1.0,173.0,173.0
21493,서울특별시 강남구 역삼동 725-22,7.0,2140.0,305.7142857142857
21494,서울특별시 강남구 역삼동 776-18,1.0,22.0,22.0
21495,서울특별시 강남구 대치동 997-11,9.0,2547.0,283.0
21496,서울특별시 강남구 역삼동 637-8,17.0,2101.0,123.58823529411765
21497,서울특별시 강남구 논현동 256-1번지,7.0,547.0,78.14285714285714
21498,서울특별시 강남구 논현동 198-9 티월드,19.0,1309.0,68.89473684210526
21499,서울특별시 강남구 논현동 149~7,12.0,608.0,50.666666666666664
21500,서울특별시 강남구 대치동 890-56주변,12.0,2975.0,247.91666666666666
21501,서울특별시 강남구 청담동 120-2 하나은행(운전자탑승),3.0,130.0,43.333333333333336
21502,서울특별시 강남구 역삼동 736-17주변,18.0,2296.0,127.55555555555556
21503,서울특별시 강남구 논현동 170-3,16.0,1189.0,74.3125
21504,서울특별시 강남구 역삼동 644-16,12.0,2011.0,167.58333333333334
21505,서울특별시 강남구 신사동 661 삼호부동산,1.0,45.0,45.0
21506,서울특별시 강남구 청담동   46-16 부근,2.0,230.0,115.0
21507,서울특별시 강남구 개포동 13(개포로109길38),0.0,0.0,0.0
21508,서울특별시 강남구 역삼동 775-5,1.0,22.0,22.0
21509,서울특별시 강남구 일원동 649-1,1.0,2850.0,2850.0
21510,서울특별시 강남구 청담동 92-5주변,3.0,76.0,25.333333333333332
